QSO 1,QSO 2,QSO 3,QSO 4,QSO 5,QSO 6,QSO 7,QSO 8,QSO 9,QSO 10,QSO 11,QSO 12,QSO 13,QSO 14,QSO 15,QSO 16,QSO 17,QSO 18,QSO 19,QSO 20,QSO 21,QSO 22,QSO 23,QSO 24,QSO 25,QSO 26,QSO 27,QSO 28,QSO 29,QSO 30,QSO 31,QSO 32,QSO 33,QSO 34,QSO 35,QSO 36,QSO 37,QSO 38,QSO 39,QSO 40,QSO 41,QSO 42,QSO 43,QSO 44,QSO 45,QSO 46,PseAAC 1,PseAAC 2,PseAAC 3,PseAAC 4,PseAAC 5,PseAAC 6,PseAAC 7,PseAAC 8,PseAAC 9,PseAAC 10,PseAAC 11,PseAAC 12,PseAAC 13,PseAAC 14,PseAAC 15,PseAAC 16,PseAAC 17,PseAAC 18,PseAAC 19,PseAAC 20,PseAAC 21,PseAAC 22,PseAAC 23,PCP_PC,PCP_NC,PCP_NE,PCP_PO,PCP_NP,PCP_AL,PCP_CY,PCP_AR,PCP_AC,PCP_BS,PCP_NE_pH,PCP_HB,PCP_HL,PCP_HX,PCP_SC,Class
1.174790086,0.704874051,0,0.469916034,0,0.704874051,0.704874051,0.704874051,0,0,0.939832068,0,0.234958017,0.234958017,0.234958017,0.234958017,0.939832068,0.234958017,0.234958017,0,6.40E-05,3.84E-05,0,2.56E-05,0,3.84E-05,3.84E-05,3.84E-05,0,0,5.12E-05,0,1.28E-05,1.28E-05,1.28E-05,1.28E-05,5.12E-05,1.28E-05,1.28E-05,0,0.267039326,0.241294764,0.256707893,0.342074865,0.312605171,0.345307157,3.830199233,2.29811954,0,1.532079693,0,2.29811954,2.29811954,2.29811954,0,0,3.064159386,0,0.766039847,0.766039847,0.766039847,0.766039847,3.064159386,0.766039847,0.766039847,0,0.07824346,0.07723818,0.078478514,0.091,0.152,0.758,0.273,0.485,0.394,0.03,0.091,0.152,0.091,0.758,0.515,0.121,0.152,0.03,0
0,0.479184994,0,0,0,0.479184994,0,0.479184994,0.958369989,0,0,0,0,0.479184994,2.395924972,0.479184994,0,0,0,0,0,4.49E-05,0,0,0,4.49E-05,0,4.49E-05,8.97E-05,0,0,0,0,4.49E-05,0.000224329,4.49E-05,0,0,0,0,0.154262923,0.169607098,0.196944985,0.287123071,0.346758671,0.366073391,0,0.818121863,0,0,0,0.818121863,0,0.818121863,1.636243726,0,0,0,0,0.818121863,4.090609315,0.818121863,0,0,0,0,0.05902824,0.050492609,0.072357288,0.25,0.083,0.667,0.083,0.583,0.5,0.417,0.083,0.083,0.25,0.667,0.5,0.667,0.083,0,0
0,0.328116887,0,0,0,0.328116887,0.328116887,2.296818211,0,0.328116887,1.312467549,0.328116887,0,0.656233775,0.984350662,0.328116887,0,0,0.328116887,0.984350662,0,1.42E-05,0,0,0,1.42E-05,1.42E-05,9.95E-05,0,1.42E-05,5.69E-05,1.42E-05,0,2.84E-05,4.26E-05,1.42E-05,0,0,1.42E-05,4.26E-05,0.266671324,0.27472492,0.130486869,0.369856705,0.408494228,0.221634853,0,0.790622362,0,0,0,0.790622362,0.790622362,5.534356533,0,0.790622362,3.162489448,0.790622362,0,1.581244724,2.371867086,0.790622362,0,0,0.790622362,2.371867086,0.076270487,0.082099072,0.05100808,0.077,0.038,0.885,0.115,0.769,0.692,0.115,0.115,0.038,0.077,0.885,0.5,0.192,0.038,0,0
0.207610412,0.622831237,0.415220825,0.207610412,0,0.207610412,0,0.622831237,0.622831237,0.622831237,1.038052061,0.207610412,0.415220825,0.207610412,0.207610412,1.038052061,0.207610412,0,0.207610412,0.415220825,1.10E-05,3.29E-05,2.19E-05,1.10E-05,0,1.10E-05,0,3.29E-05,3.29E-05,3.29E-05,5.48E-05,1.10E-05,2.19E-05,1.10E-05,1.10E-05,5.48E-05,1.10E-05,0,1.10E-05,2.19E-05,0.235611451,0.301455675,0.255322461,0.286473053,0.352631193,0.360884797,0.783654741,2.350964222,1.567309481,0.783654741,0,0.783654741,0,2.350964222,2.350964222,2.350964222,3.918273703,0.783654741,1.567309481,0.783654741,0.783654741,3.918273703,0.783654741,0,0.783654741,1.567309481,0.069699211,0.072679073,0.073966975,0.194,0.056,0.75,0.194,0.5,0.417,0.028,0.056,0.056,0.194,0.75,0.444,0.278,0.167,0.056,0
0.327295752,0,0,0,0,0,0,0,1.963774513,0,4.254844779,1.309183009,0,0,0,0,0,0.327295752,0,0,2.74E-05,0,0,0,0,0,0,0,0.00016432,0,0.000356027,0.000109547,0,0,0,0,0,2.74E-05,0,0,0.251905238,0.253601677,0.167197333,0.35952139,0.401173793,0.23927743,0.848695212,0,0,0,0,0,0,0,5.092171272,0,11.03303776,3.394780848,0,0,0,0,0,0.848695212,0,0,0.054647804,0.047089858,0.049567127,0.4,0,0.6,0,0.6,0.56,0,0.04,0,0.4,0.6,0.6,0.4,0,0,0
0.980145919,0.49007296,0.49007296,0.49007296,0,0.24503648,0,0.24503648,0,0.24503648,0.980145919,0.49007296,0,0.735109439,0.735109439,0.24503648,0.49007296,0,0,0,4.92E-05,2.46E-05,2.46E-05,2.46E-05,0,1.23E-05,0,1.23E-05,0,1.23E-05,4.92E-05,2.46E-05,0,3.69E-05,3.69E-05,1.23E-05,2.46E-05,0,0,0,0.221974504,0.290831813,0.242157203,0.385728755,0.331154783,0.28310417,3.022994169,1.511497084,1.511497084,1.511497084,0,0.755748542,0,0.755748542,0,0.755748542,3.022994169,1.511497084,0,2.267245626,2.267245626,0.755748542,1.511497084,0,0,0,0.070716019,0.093545614,0.079989825,0.143,0.107,0.75,0.107,0.571,0.464,0.107,0.107,0.107,0.143,0.75,0.607,0.321,0.107,0,0
0.556022769,0.370681846,0.370681846,0.741363692,0,0.370681846,0,0.370681846,0.370681846,0.741363692,0.185340923,0.370681846,0,0,0.185340923,0.370681846,0.185340923,0.370681846,0,0.556022769,2.81E-05,1.87E-05,1.87E-05,3.75E-05,0,1.87E-05,0,1.87E-05,1.87E-05,3.75E-05,9.36E-06,1.87E-05,0,0,9.36E-06,1.87E-05,9.36E-06,1.87E-05,0,2.81E-05,0.24476291,0.282980467,0.2869157,0.306919503,0.350810628,0.342260506,2.178541935,1.45236129,1.45236129,2.904722579,0,1.45236129,0,1.45236129,1.45236129,2.904722579,0.726180645,1.45236129,0,0,0.726180645,1.45236129,0.726180645,1.45236129,0,2.178541935,0.081498447,0.092029436,0.100291472,0.182,0.182,0.636,0.091,0.485,0.424,0.03,0.061,0.182,0.182,0.636,0.455,0.273,0.091,0,0
1.442805807,0.480935269,0,0,0,0,0,0,0.480935269,0.961870538,0,0.961870538,0.480935269,0.480935269,0,0.480935269,0,0,0,0,0.000152446,5.08E-05,0,0,0,0,0,0,5.08E-05,0.000101631,0,0.000101631,5.08E-05,5.08E-05,0,5.08E-05,0,0,0,0,0.13036217,0.178775278,0.209927283,0.209562429,0.346179449,0.444207306,2.195803988,0.731934663,0,0,0,0,0,0,0.731934663,1.463869326,0,1.463869326,0.731934663,0.731934663,0,0.731934663,0,0,0,0,0.063091381,0.091530515,0.113443442,0.333,0,0.667,0.083,0.583,0.417,0,0.083,0,0.333,0.667,0.583,0.333,0.083,0.083,0
0.564835042,0,0,0.564835042,0,1.694505127,0,0.564835042,0,0,0,0,0,0.564835042,0.564835042,1.129670084,0.564835042,0,0,0,5.49E-05,0,0,5.49E-05,0,0.000164741,0,5.49E-05,0,0,0,0,0,5.49E-05,5.49E-05,0.000109827,5.49E-05,0,0,0,0.085997434,0.155911304,0.19325622,0.274387163,0.3904582,0.335099723,0.857344262,0,0,0.857344262,0,2.572032786,0,0.857344262,0,0,0,0,0,0.857344262,0.857344262,1.714688524,0.857344262,0,0,0,0.025871547,0.050373701,0.06641049,0,0.364,0.636,0.273,0.364,0.273,0.091,0.091,0.364,0,0.636,0.364,0.091,0.273,0,0
0,0.765731054,0,0.382865527,0.765731054,0,0,0.382865527,0,0.382865527,0,0.382865527,0,0,1.148596582,0.382865527,0.382865527,0.382865527,0,0,0,3.42E-05,0,1.71E-05,3.42E-05,0,0,1.71E-05,0,1.71E-05,0,1.71E-05,0,0,5.13E-05,1.71E-05,1.71E-05,1.71E-05,0,0,0.264354672,0.214376784,0.138403017,0.423024128,0.346307233,0.230651544,0,1.439148789,0,0.719574394,1.439148789,0,0,0.719574394,0,0.719574394,0,0.719574394,0,0,2.158723183,0.719574394,0.719574394,0.719574394,0,0,0.105381226,0.108346825,0.066697554,0.214,0.071,0.714,0.286,0.429,0.357,0.214,0.071,0.071,0.214,0.714,0.571,0.429,0.143,0.143,0
0.216790916,0.650372748,0.216790916,1.08395458,0,0,0,0.216790916,0,0.216790916,0,0.433581832,0,0.650372748,0,0.216790916,0.650372748,0,0.867163664,1.08395458,1.21E-05,3.62E-05,1.21E-05,6.03E-05,0,0,0,1.21E-05,0,1.21E-05,0,2.41E-05,0,3.62E-05,0,1.21E-05,3.62E-05,0,4.83E-05,6.03E-05,0.281521193,0.277565908,0.224121983,0.384152947,0.365601542,0.250233446,0.723616822,2.170850466,0.723616822,3.61808411,0,0,0,0.723616822,0,0.723616822,0,1.447233644,0,2.170850466,0,0.723616822,2.170850466,0,2.894467288,3.61808411,0.094136794,0.101906094,0.08034029,0.167,0.167,0.667,0.267,0.367,0.267,0,0.233,0.167,0.167,0.667,0.433,0.2,0.133,0,0
0.661622297,0.441081531,0,0.220540766,0,0.441081531,0.220540766,1.764326124,0.441081531,0.661622297,1.102703828,0,0.220540766,0.220540766,0.441081531,0.220540766,0.441081531,0,0,0.220540766,3.32E-05,2.22E-05,0,1.11E-05,0,2.22E-05,1.11E-05,8.86E-05,2.22E-05,3.32E-05,5.54E-05,0,1.11E-05,1.11E-05,2.22E-05,1.11E-05,2.22E-05,0,0,1.11E-05,0.25965356,0.269212657,0.250593018,0.298985689,0.328826763,0.37217647,2.339831054,1.559887369,0,0.779943685,0,1.559887369,0.779943685,6.239549478,1.559887369,2.339831054,3.899718424,0,0.779943685,0.779943685,1.559887369,0.779943685,1.559887369,0,0,0.779943685,0.07660073,0.071207206,0.072248379,0.114,0.086,0.8,0.114,0.686,0.629,0.057,0.029,0.086,0.114,0.8,0.514,0.171,0.086,0.029,0
0.431221293,0.646831939,0.431221293,0.431221293,0,0,0.646831939,0.862442585,0,0.215610646,0.646831939,0.431221293,0.431221293,0.215610646,0,0.431221293,0.431221293,0,0.646831939,0.431221293,2.02E-05,3.03E-05,2.02E-05,2.02E-05,0,0,3.03E-05,4.04E-05,0,1.01E-05,3.03E-05,2.02E-05,2.02E-05,1.01E-05,0,2.02E-05,2.02E-05,0,3.03E-05,2.02E-05,0.265301764,0.313138478,0.205949112,0.311656746,0.421330311,0.267002849,1.484710014,2.227065021,1.484710014,1.484710014,0,0,2.227065021,2.969420028,0,0.742355007,2.227065021,1.484710014,1.484710014,0.742355007,0,1.484710014,1.484710014,0,2.227065021,1.484710014,0.080979892,0.105313015,0.071352086,0.147,0.059,0.794,0.294,0.441,0.353,0,0.118,0.059,0.147,0.794,0.382,0.206,0.118,0.059,0
0.500701796,0.500701796,0.250350898,0.250350898,0.250350898,0.751052694,0.250350898,0.250350898,0.250350898,0.250350898,0.500701796,0.500701796,0.250350898,0,0.250350898,0.500701796,0,0,0,0.751052694,2.57E-05,2.57E-05,1.28E-05,1.28E-05,1.28E-05,3.85E-05,1.28E-05,1.28E-05,1.28E-05,1.28E-05,2.57E-05,2.57E-05,1.28E-05,0,1.28E-05,2.57E-05,0,0,0,3.85E-05,0.314836533,0.227197846,0.207614723,0.39568579,0.293220417,0.311080953,1.512881507,1.512881507,0.756440754,0.756440754,0.756440754,2.269322261,0.756440754,0.756440754,0.756440754,0.756440754,1.512881507,1.512881507,0.756440754,0,0.756440754,1.512881507,0,0,0,2.269322261,0.111607113,0.060259568,0.071692565,0.2,0.16,0.64,0.16,0.44,0.4,0.04,0,0.16,0.2,0.64,0.44,0.28,0.08,0.08,0
0.795435009,0.265145003,0.265145003,0,0,0.530290006,0.530290006,0,0.265145003,0,0.265145003,1.060580012,0.265145003,0.265145003,0,0,0.265145003,0.265145003,0.530290006,0.530290006,5.42E-05,1.81E-05,1.81E-05,0,0,3.61E-05,3.61E-05,0,1.81E-05,0,1.81E-05,7.23E-05,1.81E-05,1.81E-05,0,0,1.81E-05,1.81E-05,3.61E-05,3.61E-05,0.218351152,0.275925216,0.240578629,0.287718094,0.353371583,0.358892252,2.206044293,0.735348098,0.735348098,0,0,1.470696195,1.470696195,0,0.735348098,0,0.735348098,2.941392391,0.735348098,0.735348098,0,0,0.735348098,0.735348098,1.470696195,1.470696195,0.065487742,0.105467705,0.093696455,0.261,0.087,0.652,0.217,0.391,0.261,0,0.174,0.087,0.261,0.652,0.435,0.304,0.043,0.043,0
1.147158002,0.573579001,0.573579001,0,0,0,0.573579001,0.573579001,0,0,0,0,0.573579001,0,0,1.720737003,1.147158002,0,0,0,9.10E-05,4.55E-05,4.55E-05,0,0,0,4.55E-05,4.55E-05,0,0,0,0,4.55E-05,0,0,0.000136478,9.10E-05,0,0,0,0.152475424,0.160903249,0.113042326,0.353610991,0.370989241,0.275354275,1.61650842,0.80825421,0.80825421,0,0,0,0.80825421,0.80825421,0,0,0,0,0.80825421,0,0,2.424762629,1.61650842,0,0,0,0.062807014,0.080501924,0.048436852,0.083,0,0.917,0.5,0.333,0.25,0,0,0,0.083,0.917,0.417,0.167,0.417,0.083,0
1.147186362,0,0,0.573593181,0,0.573593181,0.573593181,0,0,0,0.573593181,0,0,0,1.147186362,1.720779543,1.147186362,0,0,0.573593181,8.62E-05,0,0,4.31E-05,0,4.31E-05,4.31E-05,0,0,0,4.31E-05,0,0,0,8.62E-05,0.000129274,8.62E-05,0,0,4.31E-05,0.128820195,0.153311362,0.144275262,0.282907806,0.364122121,0.352926982,1.762843431,0,0,0.881421716,0,0.881421716,0.881421716,0,0,0,0.881421716,0,0,0,1.762843431,2.644265147,1.762843431,0,0,0.881421716,0.029270359,0.043205892,0.046102033,0,0.143,0.857,0.429,0.429,0.429,0.143,0,0.143,0,0.857,0.571,0.143,0.357,0,0
0.225985764,0.677957292,0.225985764,0.225985764,0,0.225985764,0.225985764,0.225985764,0.225985764,0.677957292,1.12992882,0.225985764,0.677957292,0.225985764,0.451971528,1.355914584,0.451971528,0,0.225985764,0,1.10E-05,3.31E-05,1.10E-05,1.10E-05,0,1.10E-05,1.10E-05,1.10E-05,1.10E-05,3.31E-05,5.51E-05,1.10E-05,3.31E-05,1.10E-05,2.20E-05,6.61E-05,2.20E-05,0,1.10E-05,0,0.279994757,0.241099828,0.252919651,0.326750172,0.336190787,0.337048023,0.780896038,2.342688115,0.780896038,0.780896038,0,0.780896038,0.780896038,0.780896038,0.780896038,2.342688115,3.904480192,0.780896038,2.342688115,0.780896038,1.561792077,4.68537623,1.561792077,0,0.780896038,0,0.077639766,0.064046806,0.077417389,0.147,0.059,0.794,0.294,0.471,0.353,0.059,0.059,0.059,0.147,0.794,0.5,0.235,0.235,0.088,0
0.245593011,1.71915108,0,0,0.245593011,0,0,0.245593011,0,0.245593011,0.491186023,0,0.245593011,0.245593011,0.491186023,0,0.245593011,0,0,0.982372046,1.80E-05,0.000125919,0,0,1.80E-05,0,0,1.80E-05,0,1.80E-05,3.60E-05,0,1.80E-05,1.80E-05,3.60E-05,0,1.80E-05,0,0,7.20E-05,0.216984594,0.296351561,0.241070834,0.297914249,0.367099287,0.334968475,0.64233445,4.496341152,0,0,0.64233445,0,0,0.64233445,0,0.64233445,1.284668901,0,0.64233445,0.64233445,1.284668901,0,0.64233445,0,0,2.569337801,0.097877848,0.136846351,0.12294135,0.318,0,0.682,0.091,0.591,0.5,0.091,0.045,0,0.318,0.682,0.636,0.409,0.045,0.091,0
0,1.059780973,0,0,0,0,0,0.529890486,0,0,0,1.854616703,0,0,2.119561946,0,1.059780973,0,0,0,0,0.000103641,0,0,0,0,0,5.18E-05,0,0,0,0.000181372,0,0,0.000207282,0,0.000103641,0,0,0,0.272234072,0.293055298,0.169765387,0.344464395,0.411434731,0.244074964,0,3.15259525,0,0,0,0,0,1.576297625,0,0,0,5.517041687,0,0,6.3051905,0,3.15259525,0,0,0,0.07746755,0.08356798,0.050815658,0.44,0,0.56,0.16,0.4,0.4,0.32,0,0,0.44,0.56,0.48,0.76,0.16,0,0
0,2.426445997,0,0,0.539210221,0,0,0,1.078420443,0,0.539210221,0,0,0.269605111,0,0,0,0.269605111,0.269605111,0,0,0.000207327,0,0,4.61E-05,0,0,0,9.21E-05,0,4.61E-05,0,0,2.30E-05,0,0,0,2.30E-05,2.30E-05,0,0.308279559,0.258848083,0.163267247,0.376409826,0.371850927,0.25171621,0,6.080947519,0,0,1.351321671,0,0,0,2.702643342,0,1.351321671,0,0,0.675660835,0,0,0,0.675660835,0.675660835,0,0.132760832,0.110412721,0.081165611,0.65,0,0.35,0.15,0.2,0.1,0,0.15,0,0.65,0.35,0.3,0.65,0,0.1,0
0.859083502,0,0,0.572722335,0,0.572722335,0,0.572722335,0,0,1.14544467,0.286361167,0.572722335,0.286361167,0.572722335,0.286361167,0.286361167,0.286361167,0.286361167,0.859083502,3.88E-05,0,0,2.58E-05,0,2.58E-05,0,2.58E-05,0,0,5.17E-05,1.29E-05,2.58E-05,1.29E-05,2.58E-05,1.29E-05,1.29E-05,1.29E-05,1.29E-05,3.88E-05,0.293045983,0.183270546,0.237322304,0.429956696,0.245331135,0.32469925,2.307059904,0,0,1.538039936,0,1.538039936,0,1.538039936,0,0,3.076079872,0.769019968,1.538039936,0.769019968,1.538039936,0.769019968,0.769019968,0.769019968,0.769019968,2.307059904,0.093701241,0.058683526,0.078595264,0.038,0.154,0.808,0.115,0.692,0.538,0.077,0.115,0.154,0.038,0.808,0.654,0.115,0.077,0.077,0
1.703916206,0,1.022349724,0,0,0.340783241,0.340783241,0.340783241,0,0,1.703916206,1.022349724,0,0.681566482,0.340783241,0.340783241,0,0,0,0.340783241,8.09E-05,0,4.85E-05,0,0,1.62E-05,1.62E-05,1.62E-05,0,0,8.09E-05,4.85E-05,0,3.24E-05,1.62E-05,1.62E-05,0,0,0,1.62E-05,0.259925704,0.253236538,0.146054517,0.359292542,0.435111687,0.205579587,4.063767192,0,2.438260315,0,0,0.812753438,0.812753438,0.812753438,0,0,4.063767192,2.438260315,0,1.625506877,0.812753438,0.812753438,0,0,0,0.812753438,0.067694304,0.074404818,0.04514744,0.125,0.042,0.833,0.083,0.625,0.542,0.042,0.083,0.042,0.125,0.833,0.583,0.292,0.042,0,0
1.643910638,0,0,0,0,0,0,0,0.469688754,0,1.409066261,1.878755015,0,0,0.234844377,0,0,0.234844377,0,0,0.00011555,0,0,0,0,0,0,0,3.30E-05,0,9.90E-05,0.000132057,0,0,1.65E-05,0,0,1.65E-05,0,0,0.228882007,0.307852045,0.228421571,0.308347639,0.407147573,0.28448828,5.112622273,0,0,0,0,0,0,0,1.460749221,0,4.382247662,5.842996883,0,0,0.73037461,0,0,0.73037461,0,0,0.081033632,0.107125064,0.081466693,0.4,0,0.6,0,0.6,0.56,0.04,0.04,0,0.4,0.6,0.6,0.44,0,0,0
0.266464097,1.065856388,0.532928194,1.065856388,0,0.799392291,0,0.266464097,0,0.532928194,0.266464097,0.266464097,0,0.266464097,0,0.266464097,0.266464097,0,0.266464097,0.532928194,1.44E-05,5.77E-05,2.89E-05,5.77E-05,0,4.33E-05,0,1.44E-05,0,2.89E-05,1.44E-05,1.44E-05,0,1.44E-05,0,1.44E-05,1.44E-05,0,1.44E-05,2.89E-05,0.27847406,0.280603002,0.174458841,0.367969473,0.302541966,0.329474129,0.751533169,3.006132677,1.503066338,3.006132677,0,2.254599508,0,0.751533169,0,1.503066338,0.751533169,0.751533169,0,0.751533169,0,0.751533169,0.751533169,0,0.751533169,1.503066338,0.094091597,0.092049756,0.062325479,0.2,0.28,0.52,0.12,0.32,0.28,0,0.08,0.28,0.2,0.52,0.32,0.28,0.08,0,0
0.564394634,0.282197317,0.282197317,0.282197317,0,0.282197317,0.564394634,0.564394634,0,0.564394634,1.410986585,0.564394634,0.282197317,0,0.846591951,0.282197317,0.282197317,0,0.846591951,1.128789268,2.99E-05,1.49E-05,1.49E-05,1.49E-05,0,1.49E-05,2.99E-05,2.99E-05,0,2.99E-05,7.46E-05,2.99E-05,1.49E-05,0,4.48E-05,1.49E-05,1.49E-05,0,4.48E-05,5.97E-05,0.288686557,0.209774536,0.21934159,0.365178208,0.315001858,0.319805008,1.584311676,0.792155838,0.792155838,0.792155838,0,0.792155838,1.584311676,1.584311676,0,1.584311676,3.960779189,1.584311676,0.792155838,0,2.376467513,0.792155838,0.792155838,0,2.376467513,3.168623351,0.079620785,0.060623693,0.067599684,0.094,0.062,0.844,0.219,0.594,0.562,0.094,0.094,0.062,0.094,0.844,0.562,0.219,0.062,0.031,0
0.884353296,0.442176648,0,0.884353296,0,0.442176648,0,0.221088324,0.221088324,0.442176648,0.663264972,0.442176648,0.442176648,0.221088324,0.221088324,0.663264972,0.221088324,0.221088324,0,0.221088324,4.59E-05,2.30E-05,0,4.59E-05,0,2.30E-05,0,1.15E-05,1.15E-05,2.30E-05,3.44E-05,2.30E-05,2.30E-05,1.15E-05,1.15E-05,3.44E-05,1.15E-05,1.15E-05,0,1.15E-05,0.275464445,0.289251424,0.214195807,0.357404472,0.392656648,0.249927402,3.000820858,1.500410429,0,3.000820858,0,1.500410429,0,0.750205214,0.750205214,1.500410429,2.250615643,1.500410429,1.500410429,0.750205214,0.750205214,2.250615643,0.750205214,0.750205214,0,0.750205214,0.089433222,0.095320907,0.065040657,0.161,0.194,0.645,0.129,0.516,0.387,0.032,0.065,0.194,0.161,0.645,0.516,0.194,0.129,0.065,0
1.296488569,0,1.296488569,0,0.432162856,0.432162856,0.432162856,1.296488569,0,0.864325713,0.432162856,0.432162856,0.432162856,0.864325713,0.864325713,0.864325713,1.296488569,0,0,0,4.14E-05,0,4.14E-05,0,1.38E-05,1.38E-05,1.38E-05,4.14E-05,0,2.76E-05,1.38E-05,1.38E-05,1.38E-05,2.76E-05,2.76E-05,2.76E-05,4.14E-05,0,0,0,0.210081236,0.16484057,0.192915338,0.313872592,0.338177472,0.347936135,2.583184039,0,2.583184039,0,0.861061346,0.861061346,0.861061346,2.583184039,0,1.722122693,0.861061346,0.861061346,0.861061346,1.722122693,1.722122693,1.722122693,2.583184039,0,0,0,0.043528657,0.043368398,0.052041598,0.038,0.038,0.923,0.269,0.538,0.423,0.077,0.077,0.038,0.038,0.923,0.577,0.231,0.192,0.077,0
0,0,0,0.786651221,0.393325611,0,0,0.786651221,1.179976832,0,0,0.393325611,0,0.393325611,1.179976832,0.393325611,0,0,0,0,0,0,0,4.72E-05,2.36E-05,0,0,4.72E-05,7.08E-05,0,0,2.36E-05,0,2.36E-05,7.08E-05,2.36E-05,0,0,0,0,0.185362088,0.205217441,0.21609486,0.321578854,0.375040415,0.30335713,0,0,0,1.65226563,0.826132815,0,0,1.65226563,2.478398445,0,0,0.826132815,0,0.826132815,2.478398445,0.826132815,0,0,0,0,0.055691096,0.05964848,0.058527609,0.286,0.143,0.571,0.143,0.429,0.357,0.214,0.071,0.143,0.286,0.571,0.357,0.5,0.071,0.071,0
0.565958518,0.282979259,0,1.131917035,0,0.282979259,0.565958518,1.131917035,0,0.282979259,1.131917035,0,0.282979259,0,0,0,0.848937777,0,0.282979259,1.697875553,2.68E-05,1.34E-05,0,5.36E-05,0,1.34E-05,2.68E-05,5.36E-05,0,1.34E-05,5.36E-05,0,1.34E-05,0,0,0,4.02E-05,0,1.34E-05,8.04E-05,0.207511181,0.253128088,0.256381472,0.297108269,0.369898917,0.332979408,1.593998896,0.796999448,0,3.187997791,0,0.796999448,1.593998896,3.187997791,0,0.796999448,3.187997791,0,0.796999448,0,0,0,2.390998343,0,0.796999448,4.781996687,0.060756385,0.068462001,0.073782166,0.033,0.167,0.8,0.2,0.6,0.567,0,0.033,0.167,0.033,0.8,0.567,0.033,0.1,0.033,0
1.108273746,0.277068436,0.831205309,0,0.277068436,0.277068436,0.277068436,0.554136873,0.554136873,0.554136873,0.831205309,0.554136873,0.277068436,0,0.277068436,0.277068436,0.554136873,0,0.277068436,0.554136873,4.90E-05,1.23E-05,3.68E-05,0,1.23E-05,1.23E-05,1.23E-05,2.45E-05,2.45E-05,2.45E-05,3.68E-05,2.45E-05,1.23E-05,0,1.23E-05,1.23E-05,2.45E-05,0,1.23E-05,2.45E-05,0.252725758,0.268571412,0.201634393,0.359451536,0.374422349,0.266113854,3.334161085,0.833540271,2.500620814,0,0.833540271,0.833540271,0.833540271,1.667080542,1.667080542,1.667080542,2.500620814,1.667080542,0.833540271,0,0.833540271,0.833540271,1.667080542,0,0.833540271,1.667080542,0.05587992,0.06151064,0.049069168,0.167,0.033,0.8,0.2,0.5,0.467,0.033,0.033,0.033,0.167,0.8,0.533,0.3,0.1,0.067,0
0.675614482,2.026843447,0.337807241,0,0.337807241,0,0.337807241,0.675614482,0,0,0.337807241,0.675614482,0.337807241,0.337807241,1.351228965,1.351228965,0.337807241,0,0.675614482,0,3.24E-05,9.71E-05,1.62E-05,0,1.62E-05,0,1.62E-05,3.24E-05,0,0,1.62E-05,3.24E-05,1.62E-05,1.62E-05,6.47E-05,6.47E-05,1.62E-05,0,3.24E-05,0,0.19599941,0.233098516,0.233094834,0.348653504,0.33090144,0.320428872,1.626075584,4.878226751,0.813037792,0,0.813037792,0,0.813037792,1.626075584,0,0,0.813037792,1.626075584,0.813037792,0.813037792,3.252151167,3.252151167,0.813037792,0,1.626075584,0,0.057065296,0.063527376,0.066369536,0.276,0,0.724,0.31,0.379,0.31,0.138,0.103,0,0.276,0.724,0.379,0.448,0.172,0.069,0
0.224252123,0.224252123,0.224252123,0.224252123,0,1.345512735,1.121260613,0.448504245,0.224252123,0,0.89700849,0.448504245,0,0,0,0.448504245,0,0,0,0.89700849,1.32E-05,1.32E-05,1.32E-05,1.32E-05,0,7.94E-05,6.61E-05,2.65E-05,1.32E-05,0,5.29E-05,2.65E-05,0,0,0,2.65E-05,0,0,0,5.29E-05,0.31765571,0.224364921,0.233727246,0.357822591,0.385933633,0.256230549,0.778475803,0.778475803,0.778475803,0.778475803,0,4.670854819,3.892379016,1.556951606,0.778475803,0,3.113903213,1.556951606,0,0,0,1.556951606,0,0,0,3.113903213,0.088472939,0.066280113,0.066771145,0.133,0.233,0.633,0.233,0.367,0.367,0,0,0.233,0.133,0.633,0.3,0.167,0.067,0,0
0.902074275,0,0,1.2027657,0.60138285,0.60138285,0.300691425,0.300691425,0,0,0.300691425,0,0.300691425,0.60138285,0.60138285,0.60138285,0.60138285,0.300691425,0.300691425,0.300691425,3.25E-05,0,0,4.33E-05,2.17E-05,2.17E-05,1.08E-05,1.08E-05,0,0,1.08E-05,0,1.08E-05,2.17E-05,2.17E-05,2.17E-05,2.17E-05,1.08E-05,1.08E-05,1.08E-05,0.208658139,0.269224458,0.221425978,0.329739138,0.389969976,0.280280055,2.397371872,0,0,3.196495829,1.598247915,1.598247915,0.799123957,0.799123957,0,0,0.799123957,0,0.799123957,1.598247915,1.598247915,1.598247915,1.598247915,0.799123957,0.799123957,0.799123957,0.059017349,0.078668231,0.063190463,0,0.231,0.769,0.308,0.462,0.308,0.077,0.154,0.231,0,0.769,0.577,0.077,0.154,0.115,0
